Homepage,Homepage _Duration,Aboutus,Aboutus_Duration,Contactus,Contactus_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Province,TrafficType,VisitorType,Weekend
6,111.5,0,0,26,449.0277778,0,0.018518519,0,0.6,Feb,1,1,3,3,Returning_Visitor,FALSE
0,0,0,0,26,587.9,0.023076923,0.037179487,0,0,June,3,2,5,13,Returning_Visitor,FALSE
2,31,1,16,36,2083.530952,0,0.01351025,0,0.8,Feb,2,2,4,3,Returning_Visitor,FALSE
0,0,1,13,27,1620.024762,0.05,0.085714286,0,0,Sep,5,11,4,1,Returning_Visitor,FALSE
17,446.9333333,8,597.5833333,62,2350.667857,0.007452575,0.033986814,79.48403933,0,Dec,1,1,7,10,Returning_Visitor,FALSE
10,236.0795455,2,5,107,2589.881537,0.010601564,0.019627539,0,0,Dec,3,2,4,2,Returning_Visitor,FALSE
1,12.83333333,3,77,31,2372.333333,0,0.012941176,10.32166068,0,Mar,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,3,6,2,2,Returning_Visitor,FALSE
0,-1,0,-1,1,-1,0.2,0.2,0,0,Feb,3,2,3,3,Returning_Visitor,FALSE
4,146,0,0,14,879.5,0,0.0125,0,0,Dec,2,5,4,2,New_Visitor,TRUE
0,0,0,0,7,112,0.028571429,0.085714286,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Sep,2,2,1,1,Returning_Visitor,TRUE
2,82,0,0,9,587.25,0.01,0.041666667,0,0,Dec,3,2,1,8,Returning_Visitor,TRUE
6,723.5,2,410.5,5,109,0,0.015384615,0,0,Nov,2,5,2,2,Other,FALSE
0,0,0,0,5,112,0,0.02,0,0,May,2,2,4,1,Returning_Visitor,TRUE
9,474,0,0,19,805.65,0.001242236,0.019397993,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE
0,0,0,0,112,6673.291392,0,0.008744589,5.468093499,0,Nov,2,4,1,3,Returning_Visitor,FALSE
0,0,0,0,48,832.0833333,0.038478261,0.064782609,0,0,Dec,3,2,1,3,Returning_Visitor,FALSE
6,90.41666667,0,0,5,100.4166667,0,0.02,0,0,Dec,1,2,6,8,New_Visitor,FALSE
14,324,2,40.5,12,338.25,0,0.002380952,0,0,Dec,1,1,1,10,Returning_Visitor,TRUE
1,5,0,0,7,228,0,0.028571429,0,0,May,1,1,3,3,Returning_Visitor,FALSE
4,48.66666667,0,0,66,2436.106169,0.006036217,0.034560698,12.02904527,0,Nov,2,2,3,6,Returning_Visitor,FALSE
0,0,0,0,2,34.5,0,0.1,0,0,Nov,2,2,3,3,Returning_Visitor,TRUE
0,0,2,19,65,2163.132326,0,0.011780384,0,0,Nov,2,2,8,2,New_Visitor,FALSE
0,0,0,0,4,82,0,0.05,0,0,Nov,2,2,4,1,Returning_Visitor,FALSE
0,0,0,0,10,235.5,0,0.013333333,0,0,Nov,3,2,6,1,Returning_Visitor,FALSE
0,0,0,0,6,139,0,0.01,0,0,Mar,1,2,1,8,New_Visitor,FALSE
6,104.1136364,3,95,95,2411.789279,0,0.01068254,16.78420229,0,May,3,2,5,6,Returning_Visitor,FALSE
8,310.0666667,1,49.4,71,1441.974535,0.003013699,0.009218133,48.30461627,0,Oct,1,1,2,20,Returning_Visitor,TRUE
16,301.1369048,4,886.5,78,5097.41833,0.014132104,0.030390424,7.296889074,0,Nov,3,2,2,2,Returning_Visitor,TRUE
0,0,0,0,10,269,0,0.02,0,0,May,2,2,3,2,Returning_Visitor,FALSE
1,15.75,0,0,337,11231.41012,0.002472799,0.013233522,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,8,92.25,0.041666667,0.066666667,0,0,Nov,3,2,4,13,Returning_Visitor,FALSE
0,0,0,0,25,1344.291667,0,0.008695652,0,0,Nov,2,4,1,8,Returning_Visitor,FALSE
0,0,0,0,26,532,0.030769231,0.044230769,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,16,381.2142857,0.0125,0.022395833,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE
6,60,2,61,23,1031.704762,0,0.007111111,33.14784917,0,Mar,4,2,9,10,Returning_Visitor,TRUE
3,143,0,0,17,331.8375,0.033333333,0.051234568,0,0,Dec,2,2,1,1,Returning_Visitor,TRUE
0,0,0,0,7,47,0,0.028571429,0,0,Nov,2,2,4,8,Returning_Visitor,FALSE
0,0,0,0,17,252,0.023529412,0.052941176,0,0.8,May,2,7,9,11,Returning_Visitor,FALSE
3,40,0,0,19,1051.5,0.008333333,0.030555556,12.18,0.6,May,1,1,4,3,Returning_Visitor,FALSE
0,0,0,0,46,2425.083333,0.010869565,0.027681159,0,0.6,May,1,1,3,2,Returning_Visitor,FALSE
0,0,0,0,6,222.4,0,0.033333333,63.55337685,0,Jul,1,1,4,4,Returning_Visitor,TRUE
0,0,0,0,17,601.0333333,0.062745098,0.092156863,18.87145759,0,Aug,3,2,3,1,Returning_Visitor,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Sep,4,1,2,1,Returning_Visitor,FALSE
1,50.5,0,0,3,192.5,0,0.05,0,0,Nov,2,2,8,2,New_Visitor,TRUE
2,64,0,0,10,341.25,0.016666667,0.030555556,0,0,Nov,3,2,3,10,Returning_Visitor,FALSE
4,183,3,48,34,2141.4,0.005405405,0.021621622,0,0,May,2,2,1,4,Returning_Visitor,TRUE
0,0,0,0,2,254,0,0.1,0,0,Mar,3,2,4,1,Returning_Visitor,FALSE
0,0,0,0,2,0,0.1,0.2,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
0,-1,0,-1,1,-1,0.2,0.2,0,0,Nov,1,1,9,2,Returning_Visitor,FALSE
0,0,0,0,18,1473.333333,0.011111111,0.044444444,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE
0,0,0,0,17,315,0.004166667,0.020625,0,0.2,May,2,2,3,4,Returning_Visitor,FALSE
3,73.5,8,376.3333333,42,986.5166667,0.019934641,0.031113658,0,0,May,3,2,1,1,Returning_Visitor,TRUE
0,0,0,0,4,73.5,0,0.05,0,0,Nov,1,1,3,1,Returning_Visitor,FALSE
0,0,0,0,2,35.2,0,0.1,0,0,June,2,2,2,3,Returning_Visitor,TRUE
0,0,1,242.8,73,1860.95,0.005405405,0.019527027,0,0,June,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,34,877.6666667,0.02020202,0.042323232,5.694121212,0,May,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE
3,104,0,0,34,2991.319444,0.005555556,0.026111111,0,0,Dec,2,2,4,1,Returning_Visitor,FALSE
6,153.275,3,394,25,599.1,0.013333333,0.030151515,22.3392,0,May,1,1,3,4,Returning_Visitor,TRUE
6,175,1,10,25,2877.5,0.007692308,0.037435897,0,0,May,2,2,7,1,Returning_Visitor,FALSE
0,0,0,0,2,697.5,0,0.1,0,0,Dec,4,1,3,1,Returning_Visitor,FALSE
5,333,2,166,12,151.9,0.031111111,0.064444444,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
5,199.125,0,0,9,430.6071429,0,0.008333333,0,0,Nov,3,2,1,11,Returning_Visitor,FALSE
1,73,0,0,12,2156.5,0.018181818,0.027272727,68.88769355,0,Nov,3,2,1,2,New_Visitor,FALSE
0,0,0,0,37,607.4666667,0,0.002777778,39.97777778,0,May,1,1,1,2,Returning_Visitor,TRUE
3,17,0,0,62,1493.353846,0.00952381,0.04031746,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
0,0,3,135,32,804.1899134,0.029946524,0.03546327,4.027998418,0,Oct,1,1,6,2,Returning_Visitor,TRUE
2,8,2,90.2,13,1286.050476,0.0125,0.019886364,0,0,Aug,2,2,3,2,Returning_Visitor,FALSE
0,0,0,0,4,99,0,0.05,0,0.4,May,1,1,7,2,Returning_Visitor,FALSE
2,7.5,0,0,63,1903.666667,0.008064516,0.019546851,0,0.4,May,1,2,2,4,Returning_Visitor,FALSE
2,31.2,0,0,17,2077.166667,0,0.011764706,0,0,Nov,2,2,8,2,Returning_Visitor,TRUE
0,0,0,0,5,626,0,0.04,0,0,May,1,1,1,4,Returning_Visitor,FALSE
0,0,0,0,3,1666.5,0,0.033333333,0,0,Nov,2,5,3,3,Returning_Visitor,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,May,2,2,6,6,Returning_Visitor,FALSE
3,219,0,0,12,526.3333333,0.022222222,0.058571429,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE
2,76.6,0,0,16,368.4666667,0,0.021568627,0,0,Oct,4,1,4,1,Returning_Visitor,TRUE
0,0,0,0,20,402.9583333,0.02,0.036666667,0,0,Dec,3,2,3,2,Returning_Visitor,FALSE
3,109,0,0,31,3116.5,0,0.005208333,0,0,Dec,3,2,1,10,Returning_Visitor,FALSE
0,0,0,0,62,2636.513492,0.04781874,0.061364567,0,0,Jul,3,2,3,13,Returning_Visitor,TRUE
0,0,2,148.5,72,2271.553571,0.002702703,0.017905405,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
3,69,1,18,10,409.4666667,0.005128205,0.039010989,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,33,2861.966667,0,0.034375,0,0,Nov,2,2,9,2,Returning_Visitor,FALSE
4,34,0,0,3,24,0,0.04,0,0,May,1,1,3,2,New_Visitor,FALSE
0,0,0,0,6,254,0.025,0.0875,0,0,Mar,1,1,6,10,Returning_Visitor,FALSE
0,0,0,0,2,49,0,0.033333333,0,0,May,3,2,3,3,Returning_Visitor,FALSE
8,117.5,0,0,17,545.5,0,0.019047619,0,0,May,2,2,1,13,Returning_Visitor,FALSE
0,0,0,0,12,599.6133333,0,0.020833333,0,0,Nov,2,2,4,20,Returning_Visitor,TRUE
0,0,0,0,11,326.5,0.036363636,0.077272727,0,0,Nov,1,1,4,3,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE
9,299.0833333,1,0,14,212.8333333,0.010526316,0.033684211,0,0,May,3,2,1,11,Returning_Visitor,TRUE
3,52.75,0,0,69,909.1548701,0.002857143,0.012225275,8.086657063,0,Dec,2,2,1,7,Returning_Visitor,FALSE
0,0,0,0,3,23,0,0.066666667,0,0,Nov,2,2,4,3,Returning_Visitor,FALSE
2,83.6,1,0,18,1219.7,0,0.00952381,16.36245374,0,Aug,2,2,1,4,New_Visitor,FALSE
0,0,0,0,18,476.1777778,0.05,0.066666667,1.718218835,0,Aug,3,2,5,13,Returning_Visitor,FALSE
3,44,0,0,10,355,0,0.016666667,0,0,May,2,2,1,2,New_Visitor,FALSE
7,63.5,5,100.25,62,1573.233333,0,0.004594595,0,0,Mar,2,2,6,3,Returning_Visitor,TRUE
1,54,0,0,6,210.5,0,0.02,0,0,Mar,2,2,1,8,New_Visitor,FALSE
0,0,0,0,38,1608.5,0.005263158,0.034210526,0,0.6,May,2,2,5,1,Returning_Visitor,FALSE
2,74.4,0,0,42,1481.866667,0.004761905,0.004761905,44.73610411,0,Oct,2,2,7,2,New_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0.6,May,3,2,3,13,Returning_Visitor,FALSE
0,0,0,0,5,71,0,0.04,0,0,May,4,1,1,2,Returning_Visitor,TRUE
0,0,0,0,8,444.6333333,0,0.025,0,0,Nov,2,4,1,10,Returning_Visitor,FALSE
0,0,0,0,7,203.25,0,0.028571429,0,0,Nov,1,1,3,3,Returning_Visitor,FALSE
0,0,2,66,27,875.5,0,0.014367816,0,0,May,4,2,1,2,Returning_Visitor,TRUE
5,224.8,0,0,30,974.9,0.00625,0.0140625,25.11150884,0,Nov,2,2,4,4,Returning_Visitor,FALSE
2,270,3,228.5,13,2451,0,0.021428571,42.22150549,0,Nov,2,2,4,2,Returning_Visitor,FALSE
4,77.6,0,0,39,1477.154762,0.038157895,0.073976608,0.775318113,0,Nov,1,1,4,3,Returning_Visitor,FALSE
3,57.425,3,55,11,281.425,0.004166667,0.053125,0,0,Nov,2,2,4,2,Returning_Visitor,FALSE
0,0,0,0,15,440,0,0.033333333,0,0.8,May,4,1,4,2,Returning_Visitor,FALSE
3,84.5,0,0,346,12541.77628,0.001709402,0.006473478,5.177106841,0,Aug,2,2,3,1,Returning_Visitor,TRUE
0,0,0,0,46,3346.041667,0,0.01884058,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE
2,67.75,0,0,11,417.9892857,0.016666667,0.043148148,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE
0,0,0,0,14,291.6,0,0.085714286,0,1,May,2,2,1,6,Returning_Visitor,TRUE
0,0,0,0,47,902.77,0.022222222,0.04037037,0,0,Jul,3,2,8,1,Returning_Visitor,FALSE
0,0,2,18,1,0,0.066666667,0.133333333,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE
8,222.75,3,15.75,61,1749.842262,0.015196078,0.02894958,0,0,Nov,1,1,1,3,Returning_Visitor,TRUE
0,0,0,0,48,1607.191667,0,0.004609929,5.157803677,0,Dec,1,1,1,2,Returning_Visitor,TRUE
0,0,0,0,5,89.86666667,0.04,0.06,0,0,Jul,3,2,5,4,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Feb,1,1,1,1,Returning_Visitor,FALSE
3,64.5,0,0,14,671.625,0,0.030625,0,0,Nov,1,1,3,2,Returning_Visitor,TRUE
0,0,0,0,4,72.5,0,0.05,0,0,Dec,1,1,8,10,Returning_Visitor,FALSE
0,0,0,0,4,288.4333333,0,0.0125,0,0,Aug,1,1,4,2,Returning_Visitor,FALSE
0,0,0,0,2,56,0,0.1,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE
3,40.8,1,12,5,96,0.028571429,0.042857143,0,0,Sep,3,2,7,4,Returning_Visitor,TRUE
4,1764,1,0,3,86,0,0.033333333,0,0,May,3,2,4,5,New_Visitor,FALSE
0,0,0,0,5,50,0.16,0.18,0,0.4,May,1,2,2,4,Returning_Visitor,FALSE
0,0,1,33,25,972.25,0.019230769,0.012937063,0,0,May,1,2,1,1,Returning_Visitor,FALSE
0,0,2,445,38,996.5166667,0.000854701,0.016544567,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE
7,123.5,0,0,27,477.5,0.005,0.012,0,0,May,2,2,9,4,Returning_Visitor,FALSE
2,129,0,0,16,1835.5,0.003703704,0.031481481,0,0,Aug,2,4,9,6,Returning_Visitor,FALSE
0,0,0,0,24,654.0666667,0,0.001449275,0,0.8,May,3,2,1,2,Returning_Visitor,FALSE
1,73,1,740,50,1434.255128,0,0.019230769,22.03276923,0,Mar,2,2,3,2,Returning_Visitor,TRUE
0,0,0,0,37,1669.559524,0.016190476,0.051333333,0,0,May,3,2,3,1,Returning_Visitor,FALSE
1,236.5,5,1373.75,141,2834.697619,0.009684685,0.020551802,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE
4,35.125,0,0,31,1975.458333,0,0.01,0,0,Mar,2,2,3,3,New_Visitor,TRUE
3,94.6,0,0,16,1254,0,0.019327731,0,0,Nov,3,2,7,2,New_Visitor,TRUE
10,586.6480186,3,263.6666667,41,1919.24523,0.014875647,0.03167916,3.485352521,0,May,1,1,8,6,Returning_Visitor,TRUE
0,0,0,0,8,204.75,0,0.033333333,0,0,Dec,1,1,1,1,Returning_Visitor,TRUE
1,87,0,0,38,1326.25,0.013157895,0.028508772,7.153421053,0,May,2,2,1,4,Returning_Visitor,FALSE
2,233.5,0,0,36,1081.666667,0.025,0.046851852,0,0,Nov,2,2,9,1,Returning_Visitor,FALSE
5,38.57777778,2,9,7,584.3777778,0,0.064351852,0,0,Jul,1,1,1,2,Returning_Visitor,TRUE
3,40,0,0,9,1362,0,0.008333333,0,0,Mar,2,2,7,6,Returning_Visitor,FALSE
0,0,0,0,12,153.625,0,0.008333333,0,0,Nov,2,2,3,2,New_Visitor,FALSE
5,78.4,0,0,35,706.4,0.024561404,0.039824561,26.5455,0,May,3,2,1,2,Returning_Visitor,TRUE
0,0,0,0,19,1138.793636,0,0.007017544,0,0,Aug,2,4,3,2,Returning_Visitor,FALSE
0,0,0,0,6,210.2,0.055555556,0.068055556,0,0,May,3,2,4,20,Returning_Visitor,FALSE
0,0,0,0,3,36,0,0.033333333,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,May,1,1,1,1,Returning_Visitor,FALSE
12,139.3666667,0,0,13,139.4333333,0,0.007017544,47.30370179,0,Oct,3,2,1,5,New_Visitor,TRUE
3,49.125,0,0,19,344.3452381,0.010526316,0.015789474,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE
0,0,0,0,10,386.5,0,0.01,0,0,Nov,2,4,6,8,Returning_Visitor,FALSE
3,106.5,2,49.5,29,1433.634921,0.008064516,0.018932412,0,0,Nov,3,2,4,2,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,1,1,Returning_Visitor,TRUE
4,341.6,0,0,3,77,0,0.022222222,0,0,Oct,3,2,8,2,New_Visitor,TRUE
5,47.33333333,0,0,65,1267.502814,0.004545455,0.021632395,0,0,Nov,3,2,1,10,Returning_Visitor,FALSE
11,316.8229167,1,10,29,1233.307765,0.009142857,0.03247619,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
7,84.66666667,2,60,110,5343.049577,0.00877193,0.029643028,0,0.8,May,1,1,1,2,Returning_Visitor,FALSE
0,0,0,0,13,649.25,0,0.015384615,0,0,Feb,2,2,1,5,New_Visitor,FALSE
9,444.2847222,0,0,534,18504.12621,0.010856514,0.023309001,2.54795624,0,Nov,2,2,3,2,Returning_Visitor,TRUE
1,82.6,0,0,25,243.4666667,0.016,0.024,0,0,Aug,2,2,2,2,New_Visitor,FALSE
1,67.5,0,0,12,592.25,0,0.018181818,218.8649096,0,Dec,1,1,5,3,New_Visitor,FALSE
0,0,0,0,21,987.77,0.015238095,0.067619048,0,0,Jul,2,4,3,1,Returning_Visitor,FALSE
2,42.75,0,0,31,2526.483333,0.027272727,0.055555556,40.1844879,0,Dec,2,4,6,1,Returning_Visitor,FALSE
1,14,0,0,11,239.5833333,0,0.016666667,0,0,Nov,2,2,6,1,Returning_Visitor,TRUE
0,0,0,0,6,89.66666667,0,0.033333333,0,0,Nov,2,10,3,3,Returning_Visitor,FALSE
0,0,0,0,2,252.8,0,0.1,0,0,Oct,2,5,9,13,Returning_Visitor,TRUE
4,793.5,0,0,61,2440.473611,0.00625,0.014867424,12.58179402,0,Nov,3,2,9,2,Returning_Visitor,TRUE
3,424,0,0,3,61.5,0,0.05,0,0,Dec,2,4,4,2,New_Visitor,FALSE
9,183.7083333,1,17,80,1143.371078,0.002463054,0.019057903,12.45099015,0,May,1,1,3,3,Returning_Visitor,TRUE
2,22,1,49,22,602.1666667,0,0.008695652,0,0,Mar,2,2,1,2,New_Visitor,TRUE
0,0,0,0,7,130,0.057142857,0.085714286,0,0,Nov,2,5,9,10,Returning_Visitor,TRUE
3,76.5,0,0,55,2846.295305,0.010344828,0.028962492,0,0,Jul,2,2,1,13,Returning_Visitor,FALSE
0,0,0,0,6,137,0.066666667,0.1,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE
1,77.1,0,0,35,365.5833333,0.017142857,0.026857143,0,0,Nov,2,2,1,4,Returning_Visitor,FALSE
9,213.3214286,5,528,61,2258.430586,0.01,0.020655014,2.810812468,0,Mar,1,1,4,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Sep,1,1,2,2,Returning_Visitor,FALSE
0,0,0,0,33,3506.166667,0,0.025,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE
1,120,1,85,33,616.4333333,0,0.005714286,0,0,May,2,2,5,2,New_Visitor,FALSE
4,76,0,0,186,5106.262991,0.003723404,0.023642242,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE
1,26,0,0,16,638.8333333,0,0.0125,20.26155684,0,Mar,2,4,2,2,New_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,15,309.8,0,0.016666667,0,0.2,May,2,2,6,4,Returning_Visitor,FALSE
0,0,0,0,70,1473.701515,0.008695652,0.032370528,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE
0,0,0,0,5,87.6,0,0.04,0,0,Aug,2,4,1,1,Returning_Visitor,FALSE
0,0,0,0,6,216,0,0.033333333,0,0,Mar,2,4,7,10,Returning_Visitor,FALSE
0,0,0,0,33,1035.083333,0.012121212,0.032323232,0,0,Nov,2,10,1,3,Returning_Visitor,FALSE
2,144.5,0,0,7,416.5,0.044444444,0.031111111,0,0,Nov,3,2,3,8,Returning_Visitor,TRUE
0,0,0,0,7,49.86666667,0.085714286,0.092857143,0,0,Sep,1,1,9,3,Returning_Visitor,FALSE
1,45,0,0,10,413,0,0.009090909,0,0,Mar,2,4,1,1,Returning_Visitor,TRUE
0,0,0,0,33,1246.708333,0.03030303,0.056986532,0,0,Dec,3,2,1,2,Returning_Visitor,FALSE
0,0,0,0,24,2022.25,0.008333333,0.048611111,0,0,May,2,2,3,13,Returning_Visitor,FALSE
0,0,0,0,4,93.5,0,0.05,0,0,May,2,2,1,2,Returning_Visitor,TRUE
2,118,0,0,4,42,0,0.066666667,0,0,Mar,1,2,7,3,Returning_Visitor,FALSE
0,0,0,0,15,340.1,0,0.04,0,0,Aug,2,2,1,1,Returning_Visitor,FALSE
2,17,0,0,30,1448.928571,0.043851852,0.069954545,0,0,Dec,3,2,1,13,Returning_Visitor,FALSE
0,0,0,0,4,66,0,0.025,0,0,Dec,2,2,4,2,Returning_Visitor,FALSE
3,84,0,0,15,183.0952381,0,0.016666667,0,0.6,May,1,1,3,2,New_Visitor,FALSE
6,55,1,7,132,4056.175369,0.005882353,0.019282953,0,0,Mar,2,2,8,2,Returning_Visitor,FALSE
15,677.1911765,0,0,152,3561.130212,0,0.008686559,5.731607803,0,Dec,2,2,6,1,Returning_Visitor,FALSE
10,299.6031746,2,166,86,2559.541228,0.008333333,0.008587569,2.087782738,0,May,3,2,7,5,Returning_Visitor,FALSE
4,120,4,64,52,1859.083333,0.010344828,0.018390805,17.24870115,0,May,2,2,2,13,Returning_Visitor,FALSE
1,68.6,1,29.2,97,4318.668082,0.002520046,0.013784185,0,0,Jul,2,4,2,2,Returning_Visitor,TRUE
2,19,0,0,28,1183.65,0,0.006896552,21.2112655,0,Dec,3,12,9,2,Returning_Visitor,FALSE
5,95.1,4,116.8,53,1696.567619,0.003508772,0.017602339,0,0,Oct,2,2,5,2,Returning_Visitor,FALSE
0,0,0,0,31,1008.416667,0,0.007881773,0,0,May,2,6,1,2,Returning_Visitor,FALSE
0,0,0,0,4,81,0,0.025,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE
11,1640.590909,0,0,16,1849.833333,0,0.013636364,10.78136364,0,Mar,1,1,2,3,Returning_Visitor,FALSE
0,0,0,0,41,1130.92619,0,0.015447154,0,0,Dec,2,2,8,2,New_Visitor,FALSE
7,441.8333333,3,102.5,231,9230.890838,0.006458333,0.021838687,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE
6,647.3333333,6,191.5833333,175,10886.87692,0.005110897,0.018243793,16.64099403,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,11,684.3333333,0.018181818,0.063636364,0,0,Feb,2,4,6,1,Returning_Visitor,FALSE
1,5.5,0,0,7,277,0.044444444,0.035555556,0,0.4,May,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,18,541.9166667,0,0.015686275,0,0,Nov,3,2,1,2,New_Visitor,TRUE
4,80.6,0,0,39,639.4933333,0,0.005,0,0,Nov,1,2,1,20,Returning_Visitor,FALSE
0,0,0,0,3,0,0.2,0.2,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE
0,0,0,0,3,109,0,0.033333333,0,0,May,3,2,4,4,Returning_Visitor,TRUE
3,281.9166667,2,6,83,2616.905952,0.002409639,0.033978772,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE
0,0,0,0,38,883.55,0.026315789,0.03907496,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE
1,10,0,0,12,220.2666667,0,0.02,60.622383,0,Nov,1,1,1,8,New_Visitor,TRUE
1,11,0,0,15,175.75,0,0.025,0,0,Nov,1,1,2,2,New_Visitor,FALSE
0,0,0,0,13,89,0.046153846,0.1,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE
0,0,1,0,46,2183.8875,0,0.010638298,0,0,Nov,2,2,9,8,Returning_Visitor,FALSE
9,233.5,2,102,81,2477.666667,0.001149425,0.011954023,0,0,May,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,4,157.2,0.04,0.1,0,0,Oct,1,8,3,1,Returning_Visitor,TRUE
0,0,0,0,14,310,0.028571429,0.064285714,0,0.2,May,2,4,1,3,Returning_Visitor,FALSE
0,0,0,0,2,11,0,0.1,0,0,Jul,2,2,1,1,Returning_Visitor,TRUE
0,0,0,0,6,63,0,0.033333333,0,0,May,2,2,4,4,Returning_Visitor,FALSE
0,0,0,0,13,973.5,0,0.046153846,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE
9,866.4280303,1,691,36,1617.612554,0.010869565,0.025668172,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE
7,118.5,0,0,28,829.2083333,0,0.015151515,17.79456354,0,Dec,1,2,3,2,Returning_Visitor,FALSE
9,174.475,0,0,43,895.9731685,0,0.009929078,30.66624113,0,May,1,2,6,2,Returning_Visitor,FALSE
2,56.4,1,0,72,2101.467925,0.006140351,0.029986961,0,0,Aug,1,1,2,2,Returning_Visitor,FALSE
0,0,0,0,22,704,0,0.004761905,0,0,Nov,2,2,2,2,Returning_Visitor,FALSE
2,18.33333333,0,0,36,1387.606061,0.005263158,0.025438596,0,0,Mar,2,2,8,1,Returning_Visitor,TRUE
0,0,0,0,6,463.5,0,0.033333333,0,0,Mar,2,5,1,3,Returning_Visitor,FALSE
1,31,0,0,6,25.5,0.066666667,0.083333333,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE
1,4,0,0,7,417.5333333,0,0.027777778,0,0,Aug,3,2,6,2,Returning_Visitor,FALSE
0,0,0,0,8,188,0.05,0.0875,0,0,Dec,1,1,2,1,Returning_Visitor,FALSE
0,0,0,0,4,52,0,0.025,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE
1,8,1,15,58,2801.75119,0.010526316,0.016374269,7.267034211,0,Dec,3,2,4,2,Returning_Visitor,FALSE
4,115.8,0,0,46,2557.35,0,0.01372549,44.35848718,0,Oct,2,2,1,2,Returning_Visitor,FALSE
7,169.5,0,0,21,484.95,0.008695652,0.037681159,0,0,Mar,1,2,2,2,Returning_Visitor,FALSE
0,0,0,0,6,134,0.066666667,0.094444444,0,0,May,1,1,1,3,Returning_Visitor,FALSE
3,123.5,1,0,22,759.5833333,0,0.0096,46.6785275,0,Nov,1,1,3,2,Returning_Visitor,FALSE
3,32.1,0,0,3,21.1,0.028571429,0.042857143,0,0,June,3,2,6,5,New_Visitor,FALSE
0,0,0,0,10,60.5,0.02,0.04,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE
9,299.6333333,4,56,35,1386.633333,0.01025641,0.014871795,0,0,May,1,1,4,3,Returning_Visitor,FALSE
6,233.0833333,2,63,60,3135.442572,0.001666667,0.009358814,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE
0,0,0,0,14,487.3209524,0,0.002380952,47.32661324,0,Oct,3,2,1,2,New_Visitor,FALSE
