Homepage,Homepage _Duration,Aboutus,Aboutus_Duration,Contactus,Contactus_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Province,TrafficType,VisitorType,Weekend,Revenue
1,2,1,0,77,2476.154789,0.005128205,0.02648199,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,1
1,0,0,0,9,300.3333333,0.041666667,0.06875,0,0,Dec,3,2,9,1,Returning_Visitor,FALSE,0
0,0,0,0,42,2084.479524,0.004761905,0.014920635,0,0,Oct,1,1,1,2,Returning_Visitor,FALSE,0
0,0,0,0,16,571.5,0.041666667,0.091666667,0,0.4,May,7,1,6,3,Returning_Visitor,FALSE,0
8,245.1666667,2,114.5,129,3098.912088,0,0.001704261,9.073052632,0,May,2,4,1,4,Returning_Visitor,TRUE,0
0,0,0,0,7,343.25,0,0.028571429,49.36350729,0,Nov,2,2,2,7,Returning_Visitor,TRUE,1
2,110.5,1,48,5,156,0,0.028571429,0,0,Dec,2,2,1,2,New_Visitor,FALSE,0
1,102.5,0,0,5,97,0,0.011111111,0,0,Mar,3,2,1,9,New_Visitor,TRUE,0
0,0,0,0,2,29,0,0.05,0,0,Nov,1,1,3,3,Returning_Visitor,FALSE,0
1,107,0,0,27,839.6666667,0.021428571,0.036666667,0,0.4,May,3,2,3,13,Returning_Visitor,FALSE,0
7,131.8333333,0,0,63,2074.611111,0.010793651,0.02000962,0,0,Dec,3,2,3,10,Returning_Visitor,FALSE,0
5,236.25,0,0,41,1955.783333,0,0.002439024,21.07980488,0,May,1,1,6,2,Returning_Visitor,FALSE,1
1,249.8,2,722.9,8,2219.583333,0,0,0,0,Nov,2,4,4,2,New_Visitor,FALSE,0
2,74,0,0,13,429,0.013333333,0.040444444,0,0,Mar,2,4,3,6,Returning_Visitor,FALSE,0
0,0,0,0,4,0,0.2,0.2,0,0,Mar,1,2,1,1,Returning_Visitor,FALSE,0
0,0,0,0,8,149,0,0.033333333,64.788,0,May,2,2,1,2,Returning_Visitor,FALSE,1
3,121.4,1,6,36,1418.377619,0.05787037,0.080562169,0,0,Jul,2,2,8,1,Returning_Visitor,TRUE,0
2,151,0,0,19,716.3571429,0.004761905,0.015873016,10.8692605,0,Mar,1,1,7,1,Returning_Visitor,TRUE,1
1,100,0,0,9,246.1666667,0,0.025,0,0,Dec,3,2,8,2,Returning_Visitor,TRUE,0
0,0,0,0,2,130,0,0.05,0,0,May,4,1,1,3,Returning_Visitor,FALSE,0
0,0,0,0,5,72.75,0,0.04,0,0,Dec,3,2,1,2,New_Visitor,TRUE,0
11,471.6266667,4,235.6,22,883.12,0.006451613,0.018196857,19.43795945,0,Sep,3,2,3,4,Returning_Visitor,FALSE,0
8,108.3844538,0,0,65,2008.900974,0.001449275,0.02037037,17.43149651,0,Dec,2,2,3,2,Returning_Visitor,FALSE,0
0,0,0,0,24,657.6666667,0.013636364,0.034090909,0,0.8,May,2,4,1,3,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,0
0,0,0,0,4,992,0,0.05,0,0.2,May,2,2,4,13,Returning_Visitor,FALSE,0
5,147.4,0,0,12,1226.1,0.022222222,0.037301587,5.034409251,0,Sep,3,2,2,1,Returning_Visitor,FALSE,1
3,148,0,0,8,292.5,0,0.027272727,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,0
5,218.5833333,0,0,11,370.4583333,0,0.003076923,0,0,Dec,3,7,4,2,Returning_Visitor,FALSE,0
2,115.2,0,0,7,211.1,0,0,0,0,Jul,2,2,2,2,New_Visitor,TRUE,0
15,266.25,0,0,172,4098.699853,0.003314917,0.016214742,2.90865324,0,Nov,2,2,7,2,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,6,1,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,3,2,Returning_Visitor,FALSE,0
0,0,0,0,3,45,0,0.066666667,0,0,May,2,5,1,3,Returning_Visitor,FALSE,0
0,0,0,0,19,557.35,0,0.029824561,0,0,Nov,1,1,3,3,Returning_Visitor,TRUE,0
1,50.4,0,0,49,1463.48,0.004081633,0.015646259,24.68624612,0,June,2,2,9,1,Returning_Visitor,FALSE,0
0,0,0,0,15,1639.5,0.025,0.06875,0,0.8,May,2,2,1,13,Returning_Visitor,FALSE,0
4,81,0,0,8,112.7285714,0,0.02,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,0
10,89.98,0,0,96,1304.973333,0.003921569,0.008309991,6.175932014,0,Oct,2,2,1,3,Returning_Visitor,FALSE,0
8,217,2,281.5,5,236.1666667,0,0.014285714,0,0,May,2,2,3,2,Returning_Visitor,FALSE,0
2,171.2,0,0,16,218,0.011111111,0.033333333,0,0,Oct,1,2,6,4,Returning_Visitor,FALSE,0
1,11.83333333,2,27,31,424.75,0.019047619,0.039292517,30.81857956,0,Nov,2,2,3,1,Returning_Visitor,FALSE,1
0,0,0,0,35,1231.160256,0.005714286,0.023619048,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
3,49.33333333,2,346.1666667,9,194.3333333,0,0.002857143,0,0.6,May,2,2,1,2,Returning_Visitor,FALSE,0
4,54.8,0,0,3,20.25714286,0,0.028571429,0,0,Aug,1,1,3,2,Returning_Visitor,FALSE,0
12,232.3535714,0,0,439,17550.58486,0.00562963,0.018437701,2.626909076,0,Nov,2,5,1,10,Returning_Visitor,FALSE,1
2,139,1,20,31,960.8333333,0.007843137,0.025,0,0,May,1,1,3,4,Returning_Visitor,TRUE,0
1,3,0,0,17,1217.430556,0,0.0125,0,0,May,2,5,1,4,Returning_Visitor,FALSE,0
0,0,0,0,2,50,0,0.05,0,0,Mar,3,2,8,11,Returning_Visitor,FALSE,0
5,850,0,0,20,1893.466667,0,0.02,0,0,Oct,2,4,9,2,Returning_Visitor,FALSE,0
1,0,0,0,14,1125.875,0,0.042857143,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
4,122.5,0,0,66,1706.712281,0,0.00957265,0,0,May,2,2,1,4,Returning_Visitor,FALSE,0
1,0,0,0,11,1019.5,0.022222222,0.044444444,26.65777778,0,May,2,5,3,1,Returning_Visitor,FALSE,1
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,4,3,3,Returning_Visitor,FALSE,0
0,0,0,0,6,119,0,0.033333333,0,0,Mar,3,2,7,1,Returning_Visitor,TRUE,0
1,19,0,0,16,278.9142857,0.007142857,0.04,0,0,May,1,8,1,4,Returning_Visitor,TRUE,0
1,178,0,0,3,110,0,0.016666667,0,0.2,May,3,2,3,4,Returning_Visitor,FALSE,0
4,91,2,39,16,1280.166667,0,0.004761905,39.81885714,0,May,2,4,4,4,New_Visitor,FALSE,1
0,0,0,0,8,335,0.025,0.05,63.891,0,May,3,2,4,1,Returning_Visitor,FALSE,1
2,52.5,0,0,10,753.1,0,0.02,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
4,112,0,0,39,1379.5,0.006349206,0.027777778,0,0,May,2,5,2,4,Returning_Visitor,FALSE,0
0,0,0,0,27,393.7888889,0,0.032193939,0,0,Nov,3,2,1,11,New_Visitor,TRUE,0
0,0,0,0,4,149,0,0.05,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,0
2,95.3,0,0,14,262.587619,0.0125,0.004910714,0,0,Nov,1,1,4,2,New_Visitor,FALSE,0
3,69.8,0,0,81,7514.790476,0.003821138,0.021883469,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,23,790.1666667,0,0.026086957,0,0.8,May,3,2,2,13,Returning_Visitor,FALSE,0
0,0,0,0,7,59,0,0.028571429,0,0,May,2,2,2,3,Returning_Visitor,FALSE,0
0,0,0,0,6,118.3333333,0.033333333,0.044444444,0,0,Nov,3,2,1,3,Returning_Visitor,TRUE,0
2,47,0,0,39,1743.366667,0,0.016410256,78.93483561,0,Mar,3,3,2,1,Returning_Visitor,FALSE,1
6,91.2,1,69.6,29,1618.233333,0,0.01620753,9.231934863,0,Nov,2,2,1,6,Returning_Visitor,FALSE,0
0,0,0,0,7,141.1666667,0,0.007142857,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,0
2,43.4,2,16.2,31,1279.806667,0.006857143,0.02952381,0,0,Sep,1,1,3,2,Returning_Visitor,TRUE,0
0,0,0,0,2,9,0,0.1,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,0
0,0,0,0,38,1326.430556,0.005263158,0.016666667,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,0
0,0,0,0,17,701.5424242,0.013333333,0.026666667,0,0,Mar,2,2,6,2,Returning_Visitor,FALSE,0
0,0,0,0,8,211,0,0.028571429,0,0,May,2,2,7,2,New_Visitor,FALSE,0
0,0,1,1220,28,2389.333333,0.016666667,0.030833333,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,0
0,0,1,0,1,13,0,0.1,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,0
0,0,0,0,3,14,0,0.066666667,0,0,Mar,4,1,3,3,Returning_Visitor,FALSE,0
9,140.875,0,0,95,2625.185014,0.003,0.027077656,2.815539375,0,Nov,2,2,4,1,Returning_Visitor,FALSE,0
3,13.73333333,1,2,27,407.6833333,0.006666667,0.011555556,0,0,Jul,2,2,1,4,Returning_Visitor,FALSE,1
5,168.2,0,0,15,2026.633333,0.008333333,0.039,0,0,Nov,3,2,7,13,Returning_Visitor,FALSE,1
0,0,0,0,5,1162.5,0,0.025,0,0,Mar,2,2,2,2,Returning_Visitor,FALSE,0
5,1023,0,0,46,4681.894444,0.008,0.024380952,0,0.8,May,2,2,7,13,Returning_Visitor,FALSE,0
0,0,0,0,7,169.9866667,0.0125,0.033333333,21.27271783,0,Jul,2,2,7,2,New_Visitor,FALSE,1
0,0,0,0,2,93,0,0.05,0,0,Dec,3,2,5,2,Returning_Visitor,FALSE,0
6,186.8666667,0,0,126,3372.826797,0.00625,0.023480903,0,0.6,May,2,2,7,2,Returning_Visitor,FALSE,0
0,0,0,0,9,591.25,0,0.022222222,0,0,Dec,2,2,6,13,Returning_Visitor,FALSE,0
0,0,0,0,19,1065.9,0.016666667,0.04021164,0,1,May,1,1,1,6,Returning_Visitor,TRUE,0
12,138.9166667,0,0,14,1352.75,0,0.023684211,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,0
9,76.54166667,0,0,6,64.20833333,0,0.02,0,0,Nov,3,2,3,10,Returning_Visitor,TRUE,0
2,77.7,1,2,24,551.1583333,0.004166667,0.054444444,7.945368291,0,Dec,2,2,9,2,Returning_Visitor,FALSE,0
0,0,0,0,41,3389.8,0.032478632,0.05019425,0,0,Sep,2,4,3,1,Returning_Visitor,FALSE,0
5,107,2,15,250,8622.38,0.005670471,0.02250017,0,0,Nov,3,2,1,1,Returning_Visitor,FALSE,1
13,228.9166667,1,10,64,817.0163767,0,0.013814416,2.995465753,0,May,2,5,3,4,New_Visitor,TRUE,0
0,0,0,0,15,259.6666667,0,0.026666667,0,0,May,1,1,2,2,Returning_Visitor,TRUE,0
8,204.1071429,0,0,15,347.7321429,0,0.012280702,18.08071442,0,Nov,1,1,1,2,New_Visitor,FALSE,0
1,28.5,0,0,21,1089.625,0.01,0.033333333,0,0,Nov,2,2,1,20,Returning_Visitor,FALSE,0
0,0,0,0,19,801.5833333,0.010526316,0.035087719,0,1,May,1,1,1,2,Returning_Visitor,TRUE,0
0,0,0,0,2,0,0.2,0.2,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,0
1,21.2,0,0,24,1123.246667,0,0.017391304,30.04921703,0,Sep,2,2,3,2,Returning_Visitor,FALSE,1
2,134,0,0,7,77.33333333,0,0.022222222,0,0,Mar,1,1,2,2,Returning_Visitor,FALSE,0
0,0,0,0,24,381.25,0.0125,0.0625,0,0,Nov,2,2,1,11,New_Visitor,TRUE,0
0,0,0,0,28,475.025,0,0.000446429,0,0,Nov,1,1,6,10,New_Visitor,FALSE,0
1,14,1,38,46,1060.451515,0.004444444,0.01558385,0,0,May,2,2,1,2,Returning_Visitor,TRUE,0
5,73.5,1,55,41,1705.041667,0.004545455,0.023982684,7.25975,0,May,2,4,2,2,Returning_Visitor,FALSE,0
0,0,0,0,11,292.9,0.028,0.11952381,0,0,Feb,2,4,3,1,Returning_Visitor,FALSE,0
0,0,0,0,6,104.6666667,0,0.041666667,0,0,Dec,3,2,1,10,Returning_Visitor,FALSE,0
12,264.9,2,11,24,1032.3,0.020430108,0.036190476,0,0,Dec,1,1,9,1,Returning_Visitor,TRUE,0
0,0,0,0,4,41,0.1,0.15,0,0.4,May,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,13,222.5,0,0.007692308,0,0,May,2,2,7,2,Returning_Visitor,FALSE,0
0,0,5,53.83333333,2,31.16666667,0,0.033333333,0,0,Nov,2,2,4,2,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,4,1,Returning_Visitor,FALSE,0
0,0,0,0,5,74,0,0.04,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,0
3,91,2,338,11,451,0,0.006666667,45.7504,0,Mar,2,2,1,10,New_Visitor,FALSE,1
0,0,0,0,11,164,0.036363636,0.054545455,0,0,Jul,2,5,6,1,Returning_Visitor,FALSE,0
0,0,0,0,3,58,0,0.066666667,0,0,Mar,1,8,4,11,Returning_Visitor,FALSE,0
3,19.25,0,0,8,713.5833333,0,0.046969697,0,0,Nov,3,2,1,10,Returning_Visitor,TRUE,0
2,79.6,0,0,24,433.36,0.008333333,0.009722222,0,0,Aug,2,2,1,1,Returning_Visitor,FALSE,0
1,15.2,0,0,6,199.6,0,0.014285714,0,0,Oct,1,8,2,6,New_Visitor,FALSE,0
3,27,0,0,21,898,0.015384615,0.042307692,10.94723077,0.6,May,2,2,1,3,Returning_Visitor,FALSE,1
0,0,0,0,16,824.2291667,0,0.045138889,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE,1
6,107.3666667,0,0,11,151.3,0.005555556,0.04,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,0
3,40,0,0,10,423.6666667,0,0.018181818,0,0,May,4,2,1,11,Returning_Visitor,TRUE,0
0,0,0,0,15,1251.316667,0,0.03452381,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,1
0,0,0,0,57,980.8333333,0.007142857,0.044642857,0,0.8,May,2,2,3,11,Returning_Visitor,FALSE,0
0,0,0,0,14,264.5,0,0.007142857,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,0
4,143,1,20.5,10,386.15,0,0.015384615,64.6,0,Mar,1,1,7,8,Returning_Visitor,FALSE,1
5,162.5,1,11,82,1164.099635,0.010714286,0.01668402,0,0,May,3,2,7,2,Returning_Visitor,FALSE,0
3,64,0,0,29,619.4,0,0.007142857,42.89057143,0,May,2,2,1,3,Returning_Visitor,FALSE,1
3,35,0,0,16,352,0,0.011764706,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,0
0,0,0,0,12,1111,0,0.033333333,0,0.6,May,2,2,5,1,Returning_Visitor,FALSE,0
3,157.4,0,0,9,128.5,0.036363636,0.081818182,0,0,Jul,3,2,1,3,Returning_Visitor,TRUE,0
0,0,0,0,9,478,0,0.011111111,0,0,Mar,3,2,2,3,Returning_Visitor,TRUE,0
0,0,0,0,6,1251,0.033333333,0.066666667,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,0
1,15,0,0,19,817.5,0.011111111,0.022222222,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Nov,1,1,3,8,Returning_Visitor,FALSE,0
0,0,0,0,77,3332.208333,0.002040816,0.024719927,0,0.6,May,2,2,3,6,Returning_Visitor,FALSE,0
0,0,0,0,6,69.25,0,0.044444444,0,0,Mar,2,2,4,3,Returning_Visitor,FALSE,0
0,0,0,0,16,157.9,0.05,0.0625,0,0,May,2,2,1,3,Returning_Visitor,FALSE,0
0,0,0,0,30,1438,0,0.013793103,100.1655678,0,Nov,4,1,1,3,Returning_Visitor,FALSE,1
0,0,0,0,12,666,0,0.018181818,0,0,May,2,4,8,2,Returning_Visitor,FALSE,0
7,146,2,37,28,2054.114286,0,0.011877551,5.789028571,0,May,1,1,9,3,Returning_Visitor,FALSE,0
0,0,0,0,3,903,0,0.066666667,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
2,39.5,1,161,34,1406.209524,0.010810811,0.021212121,23.60518919,0.2,May,2,2,8,4,Returning_Visitor,FALSE,1
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,5,9,1,Returning_Visitor,FALSE,0
1,14,0,0,1,0,0.1,0.15,0,0,Nov,1,1,1,10,Returning_Visitor,FALSE,0
3,33,0,0,67,2502.816667,0.006060606,0.011147186,0,0,Mar,4,1,1,10,Returning_Visitor,FALSE,0
5,61.0125,0,0,51,1141.066667,0.003571429,0.011093074,0,0,Dec,2,2,6,2,New_Visitor,FALSE,0
1,22,0,0,29,2209.75,0,0.035057471,0,0,Nov,3,2,8,2,Returning_Visitor,FALSE,0
0,0,0,0,1,207.5702479,0,0.007936508,0,0,Oct,2,2,1,5,Returning_Visitor,FALSE,0
0,0,0,0,6,129.5,0,0.033333333,0,0,Dec,2,2,1,11,New_Visitor,FALSE,0
8,29.5,0,0,89,6770.274267,0.006315789,0.030125313,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,0
3,203,0,0,28,2394,0.033333333,0.057619048,0,0,May,2,2,7,1,Returning_Visitor,FALSE,0
0,0,4,14,8,284.7,0.016666667,0.047222222,0,0,Nov,3,2,7,2,Returning_Visitor,FALSE,1
0,0,0,0,74,1146.469048,0.021621622,0.031306306,0.408238132,0,Nov,2,2,1,1,Returning_Visitor,FALSE,0
0,0,0,0,1,15.6,0,0,47.7917708,0,Sep,1,1,6,3,New_Visitor,FALSE,1
1,28.5,2,44.5,12,445.5,0.00625,0.022916667,0,0,Nov,3,2,1,8,New_Visitor,FALSE,0
3,89.66666667,0,0,15,2022.117778,0.011764706,0.023529412,11.55399716,0,Sep,3,2,3,1,Returning_Visitor,FALSE,0
0,0,0,0,4,298,0.1,0.15,0,0,Mar,2,2,1,13,Returning_Visitor,FALSE,0
3,133.5,4,191,15,443.9333333,0,0.02,0,0,May,1,1,3,6,Returning_Visitor,FALSE,0
0,0,0,0,3,62.4,0,0.066666667,0,0,June,2,2,3,3,Returning_Visitor,FALSE,0
0,0,0,0,50,3421.575758,0,0.012333333,0,0,Nov,2,2,1,2,New_Visitor,TRUE,0
1,17,0,0,22,399.8,0.019047619,0.038095238,0,0,Mar,1,5,7,1,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,1,13,Returning_Visitor,FALSE,0
0,0,0,0,19,273.7083333,0.021052632,0.035087719,0,0,Nov,3,2,4,11,Returning_Visitor,TRUE,1
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,4,1,1,Returning_Visitor,TRUE,0
0,0,0,0,5,127.5,0.04,0.06,0,0,Nov,3,2,6,3,Returning_Visitor,FALSE,0
0,0,0,0,16,318.0666667,0.025,0.033333333,0,0,Jul,3,2,3,1,Returning_Visitor,FALSE,0
3,75.6,0,0,14,178.59,0.0125,0.00625,0,0,Aug,3,2,1,4,Returning_Visitor,TRUE,0
0,0,0,0,83,2922.497511,0.009756098,0.030081301,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,0
5,115.8,0,0,60,1516.73,0.007936508,0.01982092,0,0,Aug,2,2,4,3,Returning_Visitor,TRUE,0
1,0,2,9,44,814.1547619,0,0.023188406,0,0,Nov,4,2,1,10,Returning_Visitor,FALSE,1
3,512.8333333,2,278,3,162,0,0.014285714,0,0,Mar,3,2,1,8,New_Visitor,TRUE,0
3,64.4,0,0,5,47.3,0,0.022222222,45.82834797,0,Sep,2,2,1,3,Returning_Visitor,FALSE,1
2,49,1,127,4,188,0.033333333,0.0375,0,0,Mar,3,2,3,2,Returning_Visitor,FALSE,0
7,54.63636364,1,75,67,1336.554221,0,0.027327327,4.148878378,0,May,2,2,7,4,Returning_Visitor,FALSE,0
9,254.5,0,0,26,712.2714286,0.006060606,0.028282828,1.725866353,0,Sep,2,5,2,3,Returning_Visitor,FALSE,0
3,16.33333333,0,0,23,505.5833333,0.008,0.03,9.15008,0,Mar,4,1,1,2,Returning_Visitor,FALSE,1
14,662.5357143,2,58,41,854.2863248,0.01875,0.021194084,10.17225,0,May,3,2,4,4,Returning_Visitor,TRUE,1
2,66,1,0,10,302,0.042857143,0.05952381,19.53495497,0,Mar,2,6,3,2,Returning_Visitor,FALSE,1
1,0,0,0,11,297.3,0,0.041666667,0,0,May,2,2,4,2,Returning_Visitor,FALSE,0
0,0,0,0,5,586,0,0.06,0,0,Nov,2,4,9,10,Returning_Visitor,TRUE,0
12,257.75,0,0,3,97.5,0,0.038461538,0,0,Dec,3,2,4,8,Returning_Visitor,FALSE,1
0,0,0,0,8,202.3333333,0,0.01875,0,0,May,3,2,1,6,Returning_Visitor,TRUE,0
4,36,0,0,23,2359.375,0,0.010666667,58.20233822,0,Dec,4,2,1,1,New_Visitor,FALSE,1
1,113.6666667,1,2,16,589.6666667,0,0.003632479,0,0,May,3,2,6,11,New_Visitor,TRUE,0
5,18,1,9.5,17,414.3333333,0,0.005263158,0,0,May,2,2,2,6,Returning_Visitor,FALSE,0
0,0,0,0,5,109.25,0,0.08,0,0,Nov,2,10,1,2,Returning_Visitor,FALSE,0
0,0,0,0,5,96.5,0,0.04,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,0
6,161.52,0,0,14,295.6974359,0,0.026315789,0,0,Nov,3,2,8,2,Returning_Visitor,FALSE,0
0,0,0,0,2,22,0,0.1,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,0
4,34.83333333,2,33.75,32,929.0833333,0.005714286,0.016190476,34.29431289,0,Dec,2,2,1,2,New_Visitor,FALSE,1
17,2629.253968,24,2050.433333,705,43171.23338,0.004851285,0.015431438,0.763828956,0,May,2,2,1,14,Returning_Visitor,TRUE,0
3,103,2,58.5,94,2807.149729,0,0.002777778,0,0,Nov,2,2,7,2,New_Visitor,TRUE,0
7,96,3,313,65,2091.662821,0.012206573,0.030146368,6.147633803,0,May,3,2,3,4,Returning_Visitor,TRUE,0
0,0,0,0,2,0,0.2,0.2,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,0
3,22,0,0,152,4251.74125,0.003947368,0.009780702,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE,1
2,256,0,0,14,574.5,0,0.014285714,0,0,May,3,3,8,11,New_Visitor,FALSE,0
6,561,0,0,29,1816.427273,0.011458333,0.020880682,0,0,May,3,2,5,13,Returning_Visitor,FALSE,0
,,,,,,,,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,0
5,62,0,0,30,3815.166667,0,0.026200717,0,0,Nov,2,2,4,2,Returning_Visitor,FALSE,0
2,96,0,0,37,1238.5,0.005128205,0.016410256,0,0,Mar,2,2,1,2,New_Visitor,FALSE,0
0,0,0,0,22,469.54,0,0.008695652,14.00979215,0,Oct,2,2,9,2,New_Visitor,FALSE,1
1,72,1,6,84,1212.030303,0.005102041,0.021451247,0,0,May,2,2,5,6,Returning_Visitor,FALSE,0
0,0,0,0,9,125.2666667,0.044444444,0.103703704,0,0,Oct,2,2,3,4,Returning_Visitor,TRUE,0
3,60.4,0,0,4,25.8,0,0.04,0,0,Jul,1,1,3,4,New_Visitor,FALSE,0
0,0,0,0,2,70,0,0.1,0,0,May,1,1,1,4,Returning_Visitor,TRUE,0
4,103.6,1,27.2,26,2609,0,0.002380952,47.12454606,0,Nov,2,6,1,2,Returning_Visitor,TRUE,1
0,0,0,0,31,502.9666667,0.012903226,0.04516129,0,0,Oct,2,2,2,1,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,3,15,Returning_Visitor,FALSE,0
0,0,0,0,6,56.5,0.066666667,0.116666667,0,0,May,2,6,1,3,Returning_Visitor,TRUE,0
4,52,0,0,16,360,0,0.010526316,0,0,May,2,2,1,16,New_Visitor,FALSE,0
6,72.01960784,4,343,157,4461.28524,8.08E-05,0.007018826,31.85608032,0,Dec,2,4,3,2,Returning_Visitor,FALSE,1
0,0,0,0,10,108.9166667,0.02,0.04,0,0,Nov,2,4,1,10,Returning_Visitor,FALSE,0
0,0,0,0,3,428.5,0,0.066666667,0,0,Nov,1,1,3,8,Returning_Visitor,FALSE,1
0,0,0,0,10,724,0,0.022222222,97.98,0,May,1,1,4,2,New_Visitor,TRUE,1
0,0,0,0,16,1011,0,0.025,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
4,53.75,0,0,41,1130.80754,0.019047619,0.018783069,0,0,Dec,3,2,1,2,Returning_Visitor,FALSE,0
4,183,1,35,15,557.3333333,0,0.012631579,16.10052632,0,May,2,2,2,5,Returning_Visitor,FALSE,1
0,0,0,0,20,1194.75,0,0.026315789,0,0,Nov,2,2,1,8,Returning_Visitor,TRUE,1
0,0,0,0,21,1128.583333,0,0.013043478,3.685400817,0,Dec,2,2,1,2,Returning_Visitor,FALSE,0
2,17,0,0,32,2026.2,0,0.029411765,1.332510752,0,Oct,2,2,3,1,Returning_Visitor,FALSE,0
4,65.68,1,42.4,12,285.68,0.015384615,0.038461538,0,0,Aug,2,6,4,3,Returning_Visitor,TRUE,0
1,12,0,0,18,691.5,0,0.005,0,0,May,2,4,4,2,Returning_Visitor,FALSE,0
7,399.25,1,298,85,2409.875,0.006818182,0.017267562,10.1319644,0,Dec,3,2,1,2,Returning_Visitor,FALSE,0
10,527,3,213,26,994.8222222,0,0.00344086,0,0,May,3,2,1,2,Returning_Visitor,FALSE,0
1,0,0,0,59,2334.105159,0.018421053,0.042076023,0,0,Dec,2,2,3,3,Returning_Visitor,FALSE,0
0,0,0,0,2,86,0,0.05,0,0,Mar,1,1,1,9,Returning_Visitor,TRUE,0
0,0,0,0,2,17,0,0.1,0,0,Nov,1,1,1,2,New_Visitor,FALSE,0
0,0,0,0,5,218,0,0.04,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,27,1544.533333,0.048148148,0.080246914,0,0,June,1,1,3,3,Returning_Visitor,FALSE,0
0,0,0,0,0,0,0.2,0.2,0,0,Nov,1,1,8,8,Returning_Visitor,FALSE,0
1,56,0,0,11,191,0,0.018181818,0,0,May,2,2,2,4,New_Visitor,TRUE,0
0,0,0,0,11,976,0,0.033333333,0,0,May,2,2,1,1,Returning_Visitor,FALSE,0
9,497.1666667,0,0,20,1170.166667,0.012121212,0.023484848,0,0,Nov,3,2,3,2,Returning_Visitor,FALSE,0
1,82,0,0,62,1243.17619,0.006451613,0.00983871,0,0,Dec,1,1,6,2,Returning_Visitor,FALSE,0
3,152.6,0,0,28,608.8833333,0.009375,0.03125,19.82770888,0,Jul,2,2,7,13,Returning_Visitor,FALSE,1
0,0,0,0,13,169,0.015384615,0.041538462,0,0,May,1,1,7,1,Returning_Visitor,FALSE,0
3,41.5,0,0,5,68.75,0,0.0375,0,0,Nov,1,2,1,8,New_Visitor,FALSE,0
0,0,0,0,10,294.75,0,0.03,0,0,Dec,1,1,3,8,New_Visitor,FALSE,0
3,59.5,0,0,2,13.1,0,0.008333333,0,0,Sep,1,1,4,5,New_Visitor,FALSE,0
0,0,0,0,2,9,0,0.05,0,0,Dec,3,2,3,10,New_Visitor,FALSE,0
0,0,0,0,16,228.625,0,0.015,0,0,Dec,2,2,1,2,New_Visitor,FALSE,0
1,15.2,0,0,30,515.5333333,0,0.016666667,0,0,Sep,2,2,1,2,Returning_Visitor,FALSE,0
